img, img1, img2, ann
Dataset/Dataset/game6/Clip2/0142.jpg,Dataset/Dataset/game6/Clip2/0141.jpg,Dataset/Dataset/game6/Clip2/0140.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0142.png
Dataset/Dataset/game10/Clip12/0324.jpg,Dataset/Dataset/game10/Clip12/0323.jpg,Dataset/Dataset/game10/Clip12/0322.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0324.png
Dataset/Dataset/game9/Clip3/0286.jpg,Dataset/Dataset/game9/Clip3/0285.jpg,Dataset/Dataset/game9/Clip3/0284.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0286.png
Dataset/Dataset/game5/Clip4/0018.jpg,Dataset/Dataset/game5/Clip4/0017.jpg,Dataset/Dataset/game5/Clip4/0016.jpg,Dataset/Dataset/game5/Clip4/groundtruth/Clip4/0018.png
Dataset/Dataset/game9/Clip1/0060.jpg,Dataset/Dataset/game9/Clip1/0059.jpg,Dataset/Dataset/game9/Clip1/0058.jpg,Dataset/Dataset/game9/Clip1/groundtruth/Clip1/0060.png
Dataset/Dataset/game9/Clip2/0123.jpg,Dataset/Dataset/game9/Clip2/0122.jpg,Dataset/Dataset/game9/Clip2/0121.jpg,Dataset/Dataset/game9/Clip2/groundtruth/Clip2/0123.png
Dataset/Dataset/game8/Clip8/0270.jpg,Dataset/Dataset/game8/Clip8/0269.jpg,Dataset/Dataset/game8/Clip8/0268.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0270.png
Dataset/Dataset/game9/Clip3/0021.jpg,Dataset/Dataset/game9/Clip3/0020.jpg,Dataset/Dataset/game9/Clip3/0019.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0021.png
Dataset/Dataset/game10/Clip1/0246.jpg,Dataset/Dataset/game10/Clip1/0245.jpg,Dataset/Dataset/game10/Clip1/0244.jpg,Dataset/Dataset/game10/Clip1/groundtruth/Clip1/0246.png
Dataset/Dataset/game4/Clip6/0019.jpg,Dataset/Dataset/game4/Clip6/0018.jpg,Dataset/Dataset/game4/Clip6/0017.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0019.png
Dataset/Dataset/game4/Clip3/0013.jpg,Dataset/Dataset/game4/Clip3/0012.jpg,Dataset/Dataset/game4/Clip3/0011.jpg,Dataset/Dataset/game4/Clip3/groundtruth/Clip3/0013.png
Dataset/Dataset/game1/Clip10/0035.jpg,Dataset/Dataset/game1/Clip10/0034.jpg,Dataset/Dataset/game1/Clip10/0033.jpg,Dataset/Dataset/game1/Clip10/groundtruth/Clip10/0035.png
Dataset/Dataset/game7/Clip4/0559.jpg,Dataset/Dataset/game7/Clip4/0558.jpg,Dataset/Dataset/game7/Clip4/0557.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0559.png
Dataset/Dataset/game1/Clip6/0052.jpg,Dataset/Dataset/game1/Clip6/0051.jpg,Dataset/Dataset/game1/Clip6/0050.jpg,Dataset/Dataset/game1/Clip6/groundtruth/Clip6/0052.png
Dataset/Dataset/game3/Clip6/0066.jpg,Dataset/Dataset/game3/Clip6/0065.jpg,Dataset/Dataset/game3/Clip6/0064.jpg,Dataset/Dataset/game3/Clip6/groundtruth/Clip6/0066.png
Dataset/Dataset/game7/Clip4/0114.jpg,Dataset/Dataset/game7/Clip4/0113.jpg,Dataset/Dataset/game7/Clip4/0112.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0114.png
Dataset/Dataset/game7/Clip9/0079.jpg,Dataset/Dataset/game7/Clip9/0078.jpg,Dataset/Dataset/game7/Clip9/0077.jpg,Dataset/Dataset/game7/Clip9/groundtruth/Clip9/0079.png
Dataset/Dataset/game3/Clip6/0136.jpg,Dataset/Dataset/game3/Clip6/0135.jpg,Dataset/Dataset/game3/Clip6/0134.jpg,Dataset/Dataset/game3/Clip6/groundtruth/Clip6/0136.png
Dataset/Dataset/game10/Clip4/0037.jpg,Dataset/Dataset/game10/Clip4/0036.jpg,Dataset/Dataset/game10/Clip4/0035.jpg,Dataset/Dataset/game10/Clip4/groundtruth/Clip4/0037.png
Dataset/Dataset/game2/Clip5/0194.jpg,Dataset/Dataset/game2/Clip5/0193.jpg,Dataset/Dataset/game2/Clip5/0192.jpg,Dataset/Dataset/game2/Clip5/groundtruth/Clip5/0194.png
Dataset/Dataset/game10/Clip12/0556.jpg,Dataset/Dataset/game10/Clip12/0555.jpg,Dataset/Dataset/game10/Clip12/0554.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0556.png
Dataset/Dataset/game6/Clip1/0507.jpg,Dataset/Dataset/game6/Clip1/0506.jpg,Dataset/Dataset/game6/Clip1/0505.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0507.png
Dataset/Dataset/game8/Clip7/0406.jpg,Dataset/Dataset/game8/Clip7/0405.jpg,Dataset/Dataset/game8/Clip7/0404.jpg,Dataset/Dataset/game8/Clip7/groundtruth/Clip7/0406.png
Dataset/Dataset/game8/Clip9/0129.jpg,Dataset/Dataset/game8/Clip9/0128.jpg,Dataset/Dataset/game8/Clip9/0127.jpg,Dataset/Dataset/game8/Clip9/groundtruth/Clip9/0129.png
Dataset/Dataset/game4/Clip7/0405.jpg,Dataset/Dataset/game4/Clip7/0404.jpg,Dataset/Dataset/game4/Clip7/0403.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0405.png
Dataset/Dataset/game4/Clip5/0107.jpg,Dataset/Dataset/game4/Clip5/0106.jpg,Dataset/Dataset/game4/Clip5/0105.jpg,Dataset/Dataset/game4/Clip5/groundtruth/Clip5/0107.png
Dataset/Dataset/game3/Clip3/0079.jpg,Dataset/Dataset/game3/Clip3/0078.jpg,Dataset/Dataset/game3/Clip3/0077.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0079.png
Dataset/Dataset/game7/Clip8/0025.jpg,Dataset/Dataset/game7/Clip8/0024.jpg,Dataset/Dataset/game7/Clip8/0023.jpg,Dataset/Dataset/game7/Clip8/groundtruth/Clip8/0025.png
Dataset/Dataset/game5/Clip1/0045.jpg,Dataset/Dataset/game5/Clip1/0044.jpg,Dataset/Dataset/game5/Clip1/0043.jpg,Dataset/Dataset/game5/Clip1/groundtruth/Clip1/0045.png
Dataset/Dataset/game6/Clip2/0229.jpg,Dataset/Dataset/game6/Clip2/0228.jpg,Dataset/Dataset/game6/Clip2/0227.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0229.png
Dataset/Dataset/game6/Clip1/0268.jpg,Dataset/Dataset/game6/Clip1/0267.jpg,Dataset/Dataset/game6/Clip1/0266.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0268.png
Dataset/Dataset/game9/Clip5/0045.jpg,Dataset/Dataset/game9/Clip5/0044.jpg,Dataset/Dataset/game9/Clip5/0043.jpg,Dataset/Dataset/game9/Clip5/groundtruth/Clip5/0045.png
Dataset/Dataset/game8/Clip9/0174.jpg,Dataset/Dataset/game8/Clip9/0173.jpg,Dataset/Dataset/game8/Clip9/0172.jpg,Dataset/Dataset/game8/Clip9/groundtruth/Clip9/0174.png
Dataset/Dataset/game7/Clip4/0853.jpg,Dataset/Dataset/game7/Clip4/0852.jpg,Dataset/Dataset/game7/Clip4/0851.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0853.png
Dataset/Dataset/game4/Clip7/0382.jpg,Dataset/Dataset/game4/Clip7/0381.jpg,Dataset/Dataset/game4/Clip7/0380.jpg,Dataset/Dataset/game4/Clip7/groundtruth/Clip7/0382.png
Dataset/Dataset/game5/Clip5/0026.jpg,Dataset/Dataset/game5/Clip5/0025.jpg,Dataset/Dataset/game5/Clip5/0024.jpg,Dataset/Dataset/game5/Clip5/groundtruth/Clip5/0026.png
Dataset/Dataset/game1/Clip6/0048.jpg,Dataset/Dataset/game1/Clip6/0047.jpg,Dataset/Dataset/game1/Clip6/0046.jpg,Dataset/Dataset/game1/Clip6/groundtruth/Clip6/0048.png
Dataset/Dataset/game10/Clip12/0310.jpg,Dataset/Dataset/game10/Clip12/0309.jpg,Dataset/Dataset/game10/Clip12/0308.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0310.png
Dataset/Dataset/game8/Clip3/0360.jpg,Dataset/Dataset/game8/Clip3/0359.jpg,Dataset/Dataset/game8/Clip3/0358.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0360.png
Dataset/Dataset/game10/Clip3/0028.jpg,Dataset/Dataset/game10/Clip3/0027.jpg,Dataset/Dataset/game10/Clip3/0026.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0028.png
Dataset/Dataset/game10/Clip3/0088.jpg,Dataset/Dataset/game10/Clip3/0087.jpg,Dataset/Dataset/game10/Clip3/0086.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0088.png
Dataset/Dataset/game1/Clip7/0286.jpg,Dataset/Dataset/game1/Clip7/0285.jpg,Dataset/Dataset/game1/Clip7/0284.jpg,Dataset/Dataset/game1/Clip7/groundtruth/Clip7/0286.png
Dataset/Dataset/game4/Clip6/0214.jpg,Dataset/Dataset/game4/Clip6/0213.jpg,Dataset/Dataset/game4/Clip6/0212.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0214.png
Dataset/Dataset/game2/Clip8/0435.jpg,Dataset/Dataset/game2/Clip8/0434.jpg,Dataset/Dataset/game2/Clip8/0433.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0435.png
Dataset/Dataset/game6/Clip3/0242.jpg,Dataset/Dataset/game6/Clip3/0241.jpg,Dataset/Dataset/game6/Clip3/0240.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0242.png
Dataset/Dataset/game2/Clip6/0223.jpg,Dataset/Dataset/game2/Clip6/0222.jpg,Dataset/Dataset/game2/Clip6/0221.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0223.png
Dataset/Dataset/game2/Clip3/0033.jpg,Dataset/Dataset/game2/Clip3/0032.jpg,Dataset/Dataset/game2/Clip3/0031.jpg,Dataset/Dataset/game2/Clip3/groundtruth/Clip3/0033.png
Dataset/Dataset/game3/Clip4/0343.jpg,Dataset/Dataset/game3/Clip4/0342.jpg,Dataset/Dataset/game3/Clip4/0341.jpg,Dataset/Dataset/game3/Clip4/groundtruth/Clip4/0343.png
Dataset/Dataset/game3/Clip7/0170.jpg,Dataset/Dataset/game3/Clip7/0169.jpg,Dataset/Dataset/game3/Clip7/0168.jpg,Dataset/Dataset/game3/Clip7/groundtruth/Clip7/0170.png
Dataset/Dataset/game2/Clip6/0355.jpg,Dataset/Dataset/game2/Clip6/0354.jpg,Dataset/Dataset/game2/Clip6/0353.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0355.png
Dataset/Dataset/game8/Clip3/0124.jpg,Dataset/Dataset/game8/Clip3/0123.jpg,Dataset/Dataset/game8/Clip3/0122.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0124.png
Dataset/Dataset/game10/Clip8/0021.jpg,Dataset/Dataset/game10/Clip8/0020.jpg,Dataset/Dataset/game10/Clip8/0019.jpg,Dataset/Dataset/game10/Clip8/groundtruth/Clip8/0021.png
Dataset/Dataset/game10/Clip12/0537.jpg,Dataset/Dataset/game10/Clip12/0536.jpg,Dataset/Dataset/game10/Clip12/0535.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0537.png
Dataset/Dataset/game8/Clip3/0147.jpg,Dataset/Dataset/game8/Clip3/0146.jpg,Dataset/Dataset/game8/Clip3/0145.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0147.png
Dataset/Dataset/game8/Clip3/0380.jpg,Dataset/Dataset/game8/Clip3/0379.jpg,Dataset/Dataset/game8/Clip3/0378.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0380.png
Dataset/Dataset/game2/Clip6/0097.jpg,Dataset/Dataset/game2/Clip6/0096.jpg,Dataset/Dataset/game2/Clip6/0095.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0097.png
Dataset/Dataset/game10/Clip6/0219.jpg,Dataset/Dataset/game10/Clip6/0218.jpg,Dataset/Dataset/game10/Clip6/0217.jpg,Dataset/Dataset/game10/Clip6/groundtruth/Clip6/0219.png
Dataset/Dataset/game4/Clip3/0071.jpg,Dataset/Dataset/game4/Clip3/0070.jpg,Dataset/Dataset/game4/Clip3/0069.jpg,Dataset/Dataset/game4/Clip3/groundtruth/Clip3/0071.png
Dataset/Dataset/game5/Clip1/0177.jpg,Dataset/Dataset/game5/Clip1/0176.jpg,Dataset/Dataset/game5/Clip1/0175.jpg,Dataset/Dataset/game5/Clip1/groundtruth/Clip1/0177.png
Dataset/Dataset/game7/Clip4/0482.jpg,Dataset/Dataset/game7/Clip4/0481.jpg,Dataset/Dataset/game7/Clip4/0480.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0482.png
Dataset/Dataset/game6/Clip2/0532.jpg,Dataset/Dataset/game6/Clip2/0531.jpg,Dataset/Dataset/game6/Clip2/0530.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0532.png
Dataset/Dataset/game6/Clip3/0207.jpg,Dataset/Dataset/game6/Clip3/0206.jpg,Dataset/Dataset/game6/Clip3/0205.jpg,Dataset/Dataset/game6/Clip3/groundtruth/Clip3/0207.png
Dataset/Dataset/game1/Clip13/0145.jpg,Dataset/Dataset/game1/Clip13/0144.jpg,Dataset/Dataset/game1/Clip13/0143.jpg,Dataset/Dataset/game1/Clip13/groundtruth/Clip13/0145.png
Dataset/Dataset/game1/Clip7/0187.jpg,Dataset/Dataset/game1/Clip7/0186.jpg,Dataset/Dataset/game1/Clip7/0185.jpg,Dataset/Dataset/game1/Clip7/groundtruth/Clip7/0187.png
Dataset/Dataset/game7/Clip5/0160.jpg,Dataset/Dataset/game7/Clip5/0159.jpg,Dataset/Dataset/game7/Clip5/0158.jpg,Dataset/Dataset/game7/Clip5/groundtruth/Clip5/0160.png
Dataset/Dataset/game9/Clip5/0223.jpg,Dataset/Dataset/game9/Clip5/0222.jpg,Dataset/Dataset/game9/Clip5/0221.jpg,Dataset/Dataset/game9/Clip5/groundtruth/Clip5/0223.png
Dataset/Dataset/game1/Clip5/0017.jpg,Dataset/Dataset/game1/Clip5/0016.jpg,Dataset/Dataset/game1/Clip5/0015.jpg,Dataset/Dataset/game1/Clip5/groundtruth/Clip5/0017.png
Dataset/Dataset/game1/Clip7/0110.jpg,Dataset/Dataset/game1/Clip7/0109.jpg,Dataset/Dataset/game1/Clip7/0108.jpg,Dataset/Dataset/game1/Clip7/groundtruth/Clip7/0110.png
Dataset/Dataset/game9/Clip3/0304.jpg,Dataset/Dataset/game9/Clip3/0303.jpg,Dataset/Dataset/game9/Clip3/0302.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0304.png
Dataset/Dataset/game5/Clip15/0138.jpg,Dataset/Dataset/game5/Clip15/0137.jpg,Dataset/Dataset/game5/Clip15/0136.jpg,Dataset/Dataset/game5/Clip15/groundtruth/Clip15/0138.png
Dataset/Dataset/game2/Clip8/0138.jpg,Dataset/Dataset/game2/Clip8/0137.jpg,Dataset/Dataset/game2/Clip8/0136.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0138.png
Dataset/Dataset/game10/Clip1/0048.jpg,Dataset/Dataset/game10/Clip1/0047.jpg,Dataset/Dataset/game10/Clip1/0046.jpg,Dataset/Dataset/game10/Clip1/groundtruth/Clip1/0048.png
Dataset/Dataset/game3/Clip9/0007.jpg,Dataset/Dataset/game3/Clip9/0006.jpg,Dataset/Dataset/game3/Clip9/0005.jpg,Dataset/Dataset/game3/Clip9/groundtruth/Clip9/0007.png
Dataset/Dataset/game8/Clip6/0028.jpg,Dataset/Dataset/game8/Clip6/0027.jpg,Dataset/Dataset/game8/Clip6/0026.jpg,Dataset/Dataset/game8/Clip6/groundtruth/Clip6/0028.png
Dataset/Dataset/game10/Clip6/0131.jpg,Dataset/Dataset/game10/Clip6/0130.jpg,Dataset/Dataset/game10/Clip6/0129.jpg,Dataset/Dataset/game10/Clip6/groundtruth/Clip6/0131.png
Dataset/Dataset/game9/Clip8/0047.jpg,Dataset/Dataset/game9/Clip8/0046.jpg,Dataset/Dataset/game9/Clip8/0045.jpg,Dataset/Dataset/game9/Clip8/groundtruth/Clip8/0047.png
Dataset/Dataset/game10/Clip12/0373.jpg,Dataset/Dataset/game10/Clip12/0372.jpg,Dataset/Dataset/game10/Clip12/0371.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0373.png
Dataset/Dataset/game8/Clip7/0114.jpg,Dataset/Dataset/game8/Clip7/0113.jpg,Dataset/Dataset/game8/Clip7/0112.jpg,Dataset/Dataset/game8/Clip7/groundtruth/Clip7/0114.png
Dataset/Dataset/game6/Clip4/0267.jpg,Dataset/Dataset/game6/Clip4/0266.jpg,Dataset/Dataset/game6/Clip4/0265.jpg,Dataset/Dataset/game6/Clip4/groundtruth/Clip4/0267.png
Dataset/Dataset/game4/Clip1/0591.jpg,Dataset/Dataset/game4/Clip1/0590.jpg,Dataset/Dataset/game4/Clip1/0589.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0591.png
Dataset/Dataset/game9/Clip2/0141.jpg,Dataset/Dataset/game9/Clip2/0140.jpg,Dataset/Dataset/game9/Clip2/0139.jpg,Dataset/Dataset/game9/Clip2/groundtruth/Clip2/0141.png
Dataset/Dataset/game9/Clip5/0194.jpg,Dataset/Dataset/game9/Clip5/0193.jpg,Dataset/Dataset/game9/Clip5/0192.jpg,Dataset/Dataset/game9/Clip5/groundtruth/Clip5/0194.png
Dataset/Dataset/game7/Clip5/0126.jpg,Dataset/Dataset/game7/Clip5/0125.jpg,Dataset/Dataset/game7/Clip5/0124.jpg,Dataset/Dataset/game7/Clip5/groundtruth/Clip5/0126.png
Dataset/Dataset/game10/Clip8/0057.jpg,Dataset/Dataset/game10/Clip8/0056.jpg,Dataset/Dataset/game10/Clip8/0055.jpg,Dataset/Dataset/game10/Clip8/groundtruth/Clip8/0057.png
Dataset/Dataset/game1/Clip11/0075.jpg,Dataset/Dataset/game1/Clip11/0074.jpg,Dataset/Dataset/game1/Clip11/0073.jpg,Dataset/Dataset/game1/Clip11/groundtruth/Clip11/0075.png
Dataset/Dataset/game7/Clip2/0130.jpg,Dataset/Dataset/game7/Clip2/0129.jpg,Dataset/Dataset/game7/Clip2/0128.jpg,Dataset/Dataset/game7/Clip2/groundtruth/Clip2/0130.png
Dataset/Dataset/game8/Clip3/0355.jpg,Dataset/Dataset/game8/Clip3/0354.jpg,Dataset/Dataset/game8/Clip3/0353.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0355.png
Dataset/Dataset/game3/Clip3/0064.jpg,Dataset/Dataset/game3/Clip3/0063.jpg,Dataset/Dataset/game3/Clip3/0062.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0064.png
Dataset/Dataset/game7/Clip5/0021.jpg,Dataset/Dataset/game7/Clip5/0020.jpg,Dataset/Dataset/game7/Clip5/0019.jpg,Dataset/Dataset/game7/Clip5/groundtruth/Clip5/0021.png
Dataset/Dataset/game8/Clip7/0336.jpg,Dataset/Dataset/game8/Clip7/0335.jpg,Dataset/Dataset/game8/Clip7/0334.jpg,Dataset/Dataset/game8/Clip7/groundtruth/Clip7/0336.png
Dataset/Dataset/game3/Clip3/0106.jpg,Dataset/Dataset/game3/Clip3/0105.jpg,Dataset/Dataset/game3/Clip3/0104.jpg,Dataset/Dataset/game3/Clip3/groundtruth/Clip3/0106.png
Dataset/Dataset/game7/Clip4/0492.jpg,Dataset/Dataset/game7/Clip4/0491.jpg,Dataset/Dataset/game7/Clip4/0490.jpg,Dataset/Dataset/game7/Clip4/groundtruth/Clip4/0492.png
Dataset/Dataset/game3/Clip7/0182.jpg,Dataset/Dataset/game3/Clip7/0181.jpg,Dataset/Dataset/game3/Clip7/0180.jpg,Dataset/Dataset/game3/Clip7/groundtruth/Clip7/0182.png
Dataset/Dataset/game10/Clip3/0113.jpg,Dataset/Dataset/game10/Clip3/0112.jpg,Dataset/Dataset/game10/Clip3/0111.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0113.png
Dataset/Dataset/game8/Clip3/0205.jpg,Dataset/Dataset/game8/Clip3/0204.jpg,Dataset/Dataset/game8/Clip3/0203.jpg,Dataset/Dataset/game8/Clip3/groundtruth/Clip3/0205.png
Dataset/Dataset/game7/Clip8/0020.jpg,Dataset/Dataset/game7/Clip8/0019.jpg,Dataset/Dataset/game7/Clip8/0018.jpg,Dataset/Dataset/game7/Clip8/groundtruth/Clip8/0020.png
Dataset/Dataset/game8/Clip8/0090.jpg,Dataset/Dataset/game8/Clip8/0089.jpg,Dataset/Dataset/game8/Clip8/0088.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0090.png
Dataset/Dataset/game10/Clip3/0003.jpg,Dataset/Dataset/game10/Clip3/0002.jpg,Dataset/Dataset/game10/Clip3/0001.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0003.png
Dataset/Dataset/game5/Clip6/0095.jpg,Dataset/Dataset/game5/Clip6/0094.jpg,Dataset/Dataset/game5/Clip6/0093.jpg,Dataset/Dataset/game5/Clip6/groundtruth/Clip6/0095.png
Dataset/Dataset/game6/Clip1/0514.jpg,Dataset/Dataset/game6/Clip1/0513.jpg,Dataset/Dataset/game6/Clip1/0512.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0514.png
Dataset/Dataset/game10/Clip3/0179.jpg,Dataset/Dataset/game10/Clip3/0178.jpg,Dataset/Dataset/game10/Clip3/0177.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0179.png
Dataset/Dataset/game6/Clip2/0237.jpg,Dataset/Dataset/game6/Clip2/0236.jpg,Dataset/Dataset/game6/Clip2/0235.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0237.png
Dataset/Dataset/game2/Clip8/0030.jpg,Dataset/Dataset/game2/Clip8/0029.jpg,Dataset/Dataset/game2/Clip8/0028.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0030.png
Dataset/Dataset/game1/Clip6/0011.jpg,Dataset/Dataset/game1/Clip6/0010.jpg,Dataset/Dataset/game1/Clip6/0009.jpg,Dataset/Dataset/game1/Clip6/groundtruth/Clip6/0011.png
Dataset/Dataset/game2/Clip1/0136.jpg,Dataset/Dataset/game2/Clip1/0135.jpg,Dataset/Dataset/game2/Clip1/0134.jpg,Dataset/Dataset/game2/Clip1/groundtruth/Clip1/0136.png
Dataset/Dataset/game2/Clip6/0318.jpg,Dataset/Dataset/game2/Clip6/0317.jpg,Dataset/Dataset/game2/Clip6/0316.jpg,Dataset/Dataset/game2/Clip6/groundtruth/Clip6/0318.png
Dataset/Dataset/game2/Clip8/0395.jpg,Dataset/Dataset/game2/Clip8/0394.jpg,Dataset/Dataset/game2/Clip8/0393.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0395.png
Dataset/Dataset/game4/Clip1/0527.jpg,Dataset/Dataset/game4/Clip1/0526.jpg,Dataset/Dataset/game4/Clip1/0525.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0527.png
Dataset/Dataset/game9/Clip1/0053.jpg,Dataset/Dataset/game9/Clip1/0052.jpg,Dataset/Dataset/game9/Clip1/0051.jpg,Dataset/Dataset/game9/Clip1/groundtruth/Clip1/0053.png
Dataset/Dataset/game10/Clip12/0177.jpg,Dataset/Dataset/game10/Clip12/0176.jpg,Dataset/Dataset/game10/Clip12/0175.jpg,Dataset/Dataset/game10/Clip12/groundtruth/Clip12/0177.png
Dataset/Dataset/game10/Clip3/0152.jpg,Dataset/Dataset/game10/Clip3/0151.jpg,Dataset/Dataset/game10/Clip3/0150.jpg,Dataset/Dataset/game10/Clip3/groundtruth/Clip3/0152.png
Dataset/Dataset/game6/Clip1/0244.jpg,Dataset/Dataset/game6/Clip1/0243.jpg,Dataset/Dataset/game6/Clip1/0242.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0244.png
Dataset/Dataset/game7/Clip6/0039.jpg,Dataset/Dataset/game7/Clip6/0038.jpg,Dataset/Dataset/game7/Clip6/0037.jpg,Dataset/Dataset/game7/Clip6/groundtruth/Clip6/0039.png
Dataset/Dataset/game1/Clip3/0055.jpg,Dataset/Dataset/game1/Clip3/0054.jpg,Dataset/Dataset/game1/Clip3/0053.jpg,Dataset/Dataset/game1/Clip3/groundtruth/Clip3/0055.png
Dataset/Dataset/game4/Clip2/0345.jpg,Dataset/Dataset/game4/Clip2/0344.jpg,Dataset/Dataset/game4/Clip2/0343.jpg,Dataset/Dataset/game4/Clip2/groundtruth/Clip2/0345.png
Dataset/Dataset/game4/Clip6/0073.jpg,Dataset/Dataset/game4/Clip6/0072.jpg,Dataset/Dataset/game4/Clip6/0071.jpg,Dataset/Dataset/game4/Clip6/groundtruth/Clip6/0073.png
Dataset/Dataset/game6/Clip2/0507.jpg,Dataset/Dataset/game6/Clip2/0506.jpg,Dataset/Dataset/game6/Clip2/0505.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0507.png
Dataset/Dataset/game2/Clip8/0552.jpg,Dataset/Dataset/game2/Clip8/0551.jpg,Dataset/Dataset/game2/Clip8/0550.jpg,Dataset/Dataset/game2/Clip8/groundtruth/Clip8/0552.png
Dataset/Dataset/game6/Clip2/0479.jpg,Dataset/Dataset/game6/Clip2/0478.jpg,Dataset/Dataset/game6/Clip2/0477.jpg,Dataset/Dataset/game6/Clip2/groundtruth/Clip2/0479.png
Dataset/Dataset/game4/Clip1/0490.jpg,Dataset/Dataset/game4/Clip1/0489.jpg,Dataset/Dataset/game4/Clip1/0488.jpg,Dataset/Dataset/game4/Clip1/groundtruth/Clip1/0490.png
Dataset/Dataset/game8/Clip8/0110.jpg,Dataset/Dataset/game8/Clip8/0109.jpg,Dataset/Dataset/game8/Clip8/0108.jpg,Dataset/Dataset/game8/Clip8/groundtruth/Clip8/0110.png
Dataset/Dataset/game6/Clip1/0263.jpg,Dataset/Dataset/game6/Clip1/0262.jpg,Dataset/Dataset/game6/Clip1/0261.jpg,Dataset/Dataset/game6/Clip1/groundtruth/Clip1/0263.png
Dataset/Dataset/game9/Clip3/0300.jpg,Dataset/Dataset/game9/Clip3/0299.jpg,Dataset/Dataset/game9/Clip3/0298.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0300.png
Dataset/Dataset/game10/Clip4/0026.jpg,Dataset/Dataset/game10/Clip4/0025.jpg,Dataset/Dataset/game10/Clip4/0024.jpg,Dataset/Dataset/game10/Clip4/groundtruth/Clip4/0026.png
Dataset/Dataset/game3/Clip4/0372.jpg,Dataset/Dataset/game3/Clip4/0371.jpg,Dataset/Dataset/game3/Clip4/0370.jpg,Dataset/Dataset/game3/Clip4/groundtruth/Clip4/0372.png
Dataset/Dataset/game10/Clip11/0023.jpg,Dataset/Dataset/game10/Clip11/0022.jpg,Dataset/Dataset/game10/Clip11/0021.jpg,Dataset/Dataset/game10/Clip11/groundtruth/Clip11/0023.png
Dataset/Dataset/game5/Clip15/0144.jpg,Dataset/Dataset/game5/Clip15/0143.jpg,Dataset/Dataset/game5/Clip15/0142.jpg,Dataset/Dataset/game5/Clip15/groundtruth/Clip15/0144.png
Dataset/Dataset/game9/Clip3/0191.jpg,Dataset/Dataset/game9/Clip3/0190.jpg,Dataset/Dataset/game9/Clip3/0189.jpg,Dataset/Dataset/game9/Clip3/groundtruth/Clip3/0191.png
